0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186
0.0524,0.452,13,5990,1900,25,820.7366392,104.311615,101.8323882,99.44687867,97.1831738,95.01192174,92.91321261,90.85750593,88.80776388,86.93763466,85.11793945,83.33757273,81.58386983,79.84582764,78.11045021,76.36314389,74.58583175,73.12386787,71.689578,70.30479178,68.97020501,67.66340519,66.36280587,65.08972892,63.82031842,62.5449047,61.26106294,59.97033946,58.67959272,57.37061992,56.04088281,54.68829374,53.31142453,51.91450492,50.49699407,49.05300576,47.58105404,46.08163309,44.55624413,43.00688136,41.43638169,39.8474586,38.24745731,36.64428793,35.03993828,33.43551368,31.83650704,30.24867504,28.67785269,27.12992666,25.61057491,24.12514175,22.67877933,21.27608929,19.9207314,18.61553298,17.36421662,16.16864964,15.03131977,13.93644418,12.89513025,9.214601746,9.096683226,8.980771605,8.866716183,8.752549319,8.637150571,8.518495683,8.393523382,8.279357237,8.164311935,8.047758683,7.928879343,7.806815499,7.680527363,7.548666597,7.409655998,7.299017505,7.18801391,7.08016278,6.975853068,6.872465716,6.767263071,6.663298607,6.557668219,6.449167437,6.337540808,6.223155542,6.107115349,5.987104011,5.862841744,5.73413686,5.600878831,5.463631685,5.322517741,5.176714519,5.02611506,4.870825625,4.711068568,4.547142765,4.379433634,4.208333298,4.034807673,3.859859394,3.683765638,3.506756384,3.329562114,3.152944558,2.977675372,2.80452805,2.634239825,2.467555196,2.305125911,2.147559244,1.995485383,1.849455754,1.709677513,1.576494688,1.449980391,1.332915003,1.223639627,33.20785149,31.87889693,30.66450956,29.53809572,28.48370227,27.49117717,26.54807846,25.64019555,24.81467731,24.03107672,23.28386379,22.56838322,21.87810331,21.20832426,20.55580187,19.91409038,19.3714349,18.85009409,18.35356707,17.88509827,17.4392167,17.00740882,16.59016984,16.18580366,15.78869197,15.39691967,15.01037759,14.63050587,14.25480597,13.88029497,13.50627237,13.13221614,12.75934573,12.38597709,12.01283779,11.63813014,11.26170843,10.88370577,10.50438871,10.1241797,9.743465628,9.363481535,8.986081958,8.611268788,8.238889351,7.869863377,7.505176916,7.14582881,6.792823594,6.447126827,6.109638428,5.781240541,5.462703518,5.154082843,4.855268214,4.567647497,4.291398419,4.027241695,3.755899342,3.48429118
0.0377,0.445,12,5790,2700,42,803.9836788,164.6164876,159.0996608,153.92758,149.1146714,144.5883077,140.3042816,136.2054492,132.2250962,128.6076137,125.150265,121.8383238,118.7649629,115.8437976,113.0093222,110.2324436,107.4380915,105.1767355,102.9663441,100.8000909,98.71367863,96.65724741,94.62422184,92.61023336,90.63649416,88.66969015,86.70464868,84.73653814,82.76377482,80.79470711,78.81074308,76.80790694,74.78327959,72.73485117,70.66358519,68.57277159,66.45443381,64.3090644,62.1378189,59.94405432,57.73030043,55.49929809,53.25895982,51.01209993,48.76420411,46.52143358,44.30204445,42.10416583,39.93326715,37.79662198,35.70149059,33.65466441,31.66149075,29.72858513,27.86211542,26.06591235,24.34360978,22.68566315,21.07435211,19.54210126,18.08360241,12.10882436,11.89867735,11.69282033,11.49058919,11.28952233,11.08840207,10.88519444,10.67596388,10.48284172,10.29092196,10.10064074,9.925109103,9.756377666,9.588120115,9.418671869,9.240447962,9.10476928,8.968243013,8.830746904,8.696178695,8.55983058,8.421158421,8.280063884,8.139065295,7.994985034,7.847351448,7.695899928,7.540571441,7.382402691,7.219707773,7.052113954,6.879431322,6.701559607,6.518697418,6.331359848,6.138854375,5.94129649,5.738945248,5.5322407,5.321557051,5.107371875,4.890544284,4.671649639,4.451334055,4.230400206,4.01090024,3.792788289,3.576784299,3.363785818,3.154680502,2.950331724,2.751708601,2.559433888,2.374066941,2.196143428,2.026005255,1.865971272,1.719436095,1.581461013,1.45305099,50.69776775,47.85848557,45.32978159,43.04952436,40.97330875,39.07088594,37.31108349,35.66767875,34.19388771,32.82536323,31.55240975,30.38479249,29.3163277,28.31938119,27.37383831,26.46019113,25.69526937,24.97340258,24.27660143,23.61524279,22.98200123,22.37006404,21.77245297,21.19705229,20.63845961,20.0913492,19.5555137,19.0255468,18.50714382,17.99633202,17.49017396,16.98761104,16.48787024,15.99079593,15.49683926,15.00478015,14.51353681,14.02298851,13.53345136,13.04508565,12.55895369,12.07357308,11.59203457,11.11394397,10.6399451,10.17316162,9.712818335,9.259584267,8.814484808,8.378551027,7.952623981,7.53645496,7.131494629,6.739163636,6.35982168,5.994310057,5.628531319,5.24981701,4.874414042,4.509804635
0.0646,0.403,15,4900,2700,33,819.7118847,178.1532095,173.9517008,169.9082343,166.0819245,162.4171874,158.8757393,155.4071796,152.0162343,149.1156117,146.364159,143.6923618,141.110264,138.5228496,135.9358603,133.3080146,130.5891345,128.4172931,126.261955,124.1163347,121.9938079,119.8776845,117.7557747,115.6234779,113.4897678,111.3377146,109.1603268,106.9526877,104.7130765,102.4421537,100.1283725,97.76817145,95.35895903,92.89849415,90.39120898,87.83060128,85.2164836,82.55005264,79.83358123,77.07089646,74.26867143,71.4345913,68.57078914,65.68552881,62.78826526,59.88766692,56.99526342,54.13206397,51.30457541,48.51787924,45.78144829,43.10547639,40.49929696,37.97171671,35.53051056,33.18231649,30.93895409,28.82427584,26.81955348,24.88986938,23.02638821,1.861920393,1.897412382,1.931487009,1.957961001,1.97752671,1.99126222,1.999543853,2.004357776,2.013457947,2.021513517,2.027664372,2.032552825,2.034351633,2.03357373,2.029436315,2.020978587,2.019172302,2.015499544,2.009930303,2.002713719,1.993787324,1.982840301,1.969728056,1.95473379,1.937711314,1.918395868,1.896745154,1.872740051,1.846476636,1.817770428,1.786477709,1.75259337,1.716100902,1.677078922,1.635524322,1.591415502,1.544813674,1.495828092,1.444594044,1.391261276,1.336100377,1.279277192,1.221019898,1.161570132,1.101244427,1.04043055,0.979643298,0.91911749,0.859037407,0.799778336,0.741617846,0.68485003,0.629751722,0.576615009,0.52582422,0.478719751,0.435029746,0.392267597,0.35364409,0.320598913,46.63976171,44.76920922,43.05555999,41.47011314,39.98931213,38.59742178,37.27779242,36.02296433,34.93382106,33.94742248,33.02205591,32.14796076,31.30836239,30.48790759,29.68394839,28.88165367,28.21391629,27.56977795,26.93903119,26.32613273,25.72955109,25.14222734,24.56421173,23.99683443,23.43575525,22.88018309,22.32761311,21.77746166,21.22996052,20.68333904,20.1356485,19.58611033,19.03415739,18.48055719,17.92457728,17.36523953,16.8024494,16.23641416,15.66758633,15.09699245,14.52603648,13.95472932,13.38401912,12.815247,12.24961203,11.68889267,11.13656195,10.59344049,10.0601486,9.538021269,9.028729052,8.532973388,8.052726224,7.589135336,7.142334359,6.715214472,6.312539267,5.929219194,5.543306919,5.143504684
0.0602,0.42,12,5380,2600,29,816.5307891,127.9052406,124.9273515,122.1048736,119.4712891,116.9822643,114.6075885,112.3053281,110.026451,107.9818275,106.0071532,104.0861819,102.2012441,100.3335988,98.49121027,96.67087118,94.82644586,93.36682104,91.96034814,90.56338693,89.16828994,87.77061958,86.39211097,85.00088206,83.59172441,82.16046177,80.70309599,79.2313704,77.72545904,76.18186753,74.59733429,72.96892864,71.2943542,69.57166484,67.8069884,65.99358815,64.13182014,62.22120316,60.26277833,58.25928557,56.21436414,54.13339455,52.02103163,49.88423982,47.74482494,45.59657646,43.44781541,41.30611872,39.17970049,37.07728606,35.00739502,32.9782046,30.99738866,29.07186861,27.20791596,25.41097682,23.68550146,22.03505607,20.46229957,18.96902973,17.55555855,3.999772454,3.976084287,3.953976676,3.930805845,3.905867855,3.878707219,3.848489874,3.813768424,3.782672674,3.749990356,3.715669379,3.679474221,3.640957486,3.601196041,3.56062035,3.517453521,3.487089222,3.457608966,3.426858439,3.394522685,3.36047774,3.326043791,3.289713911,3.251262646,3.210547639,3.16743499,3.122617733,3.075186602,3.024954784,2.971795777,2.915599239,2.856283888,2.79378925,2.728455236,2.660017173,2.588460556,2.51378648,2.436086192,2.355520477,2.272295241,2.186702346,2.098998765,2.009556805,1.919398351,1.828322345,1.73677711,1.645170031,1.553923378,1.463487255,1.374302013,1.286787745,1.201338559,1.118307964,1.038024653,0.960749171,0.886710323,0.816085421,0.749003353,0.685550846,0.625842294,36.67061815,35.20921248,33.89139029,32.68995819,31.58318349,30.55591994,29.59111,28.6706814,27.84541763,27.06885283,26.33216621,25.62844657,24.95219927,24.30198108,23.68014065,23.07569764,22.58403683,22.11407812,21.66327334,21.2224653,20.7896269,20.36844412,19.95591177,19.54644947,19.13870519,18.73155363,18.32691611,17.92286857,17.51621399,17.10607945,16.69169677,16.27243593,15.84778233,15.41871535,14.98478412,14.54510896,14.09926864,13.64733114,13.18970716,12.72697989,12.26008421,11.78977305,11.31726349,10.84689309,10.37702642,9.909171391,9.4446697,8.98488975,8.531324974,8.085480436,7.648807192,7.222671836,6.808299192,6.406798817,6.019146134,5.646129186,5.288381933,4.946375168,4.620419649,4.310045653
0.0441,0.422,13,6510,2800,25,811.7313249,143.2086715,137.5262228,133.1527391,129.3512296,125.890837,122.6702431,119.6141012,116.6568144,114.0100224,111.5003587,109.0958816,106.7746943,104.5153573,102.2891595,100.0740753,97.83977709,96.03303666,94.27445516,92.56724428,90.90935194,89.31460594,87.73269316,86.15335619,84.57117821,83.0113113,81.43637448,79.84149338,78.22330338,76.57734242,74.9061044,73.21370158,71.48402337,69.71681266,67.90841672,66.05787079,64.1649566,62.23052888,60.2562924,58.2451978,56.2034213,54.13118996,52.0390548,49.93561161,47.81843948,45.69435207,43.57065695,41.45509616,39.35564615,37.28029163,35.23695426,33.23297202,31.27575417,29.37206291,27.52755797,25.74739293,24.03594407,22.39627214,20.83078339,19.34182177,17.92687958,4.806184837,4.70761147,4.654795035,4.612129621,4.571049178,4.529209941,4.484534795,4.435334126,4.390900651,4.345272676,4.298147982,4.249118987,4.197845557,4.143653723,4.085805675,4.02356175,3.976414301,3.928559808,3.880835017,3.833552345,3.787965704,3.741144533,3.692606206,3.642232035,3.591701933,3.53889313,3.483565092,3.425565463,3.364772375,3.301361409,3.235749004,3.166978442,3.09504984,3.019802871,2.941235378,2.859376436,2.77432307,2.686217759,2.595245123,2.501844027,2.406086176,2.308519631,2.209660235,2.10948651,2.008409958,1.906883189,1.80539126,1.704422423,1.604446062,1.505922203,1.409316781,1.31505332,1.223526224,1.13505077,1.049913329,0.968367355,0.890738188,0.817158044,0.747601106,0.682751918,49.45475322,45.48934273,42.84246344,40.77848417,38.99488861,37.39860242,35.93865199,34.58045634,33.37415069,32.25908259,31.22070521,30.24572592,29.32403906,28.44437713,27.59792572,26.77285251,26.08381278,25.42773973,24.8032457,24.20738284,23.64429275,23.10438356,22.57747478,22.0605624,21.55780225,21.06542681,20.5769486,20.09124379,19.60691796,19.12391129,18.64341311,18.16337951,17.68011023,17.19424125,16.7046391,16.21113152,15.71366497,15.21235042,14.7076541,14.2004539,13.69103309,13.18120263,12.67241616,12.16364792,11.65608248,11.15108509,10.64996216,10.15405361,9.664821451,9.183768611,8.712188405,8.251389523,7.802571353,7.366846001,6.945183105,6.538401815,6.146053996,5.768528652,5.406981538,5.056348739
0.0449,0.458,14,5640,2800,25,810.5002497,97.47788424,95.02495794,92.72302931,90.58593239,88.5836554,86.68719616,84.86049174,83.06263889,81.44717862,79.89344963,78.38837187,76.91817139,75.46892514,74.02503358,72.56946421,71.08450538,69.91847526,68.8001011,67.70923584,66.62547639,65.56014293,64.50170247,63.43726886,62.36275567,61.27499017,60.18403422,59.07464948,57.94195001,56.78357902,55.59664723,54.37918689,53.12939353,51.85406629,50.54399273,49.19929624,47.81836248,46.40178247,44.95077666,43.46758888,41.95461862,40.41471283,38.85183312,37.27737392,35.69610491,34.10823568,32.51862682,30.93337157,29.3587718,27.80115189,26.26669662,24.76148849,23.29109309,21.86073236,20.47508875,19.13817701,17.85343043,16.62361688,15.45076861,14.33610357,13.27999525,10.09072465,9.940252733,9.796893796,9.660120981,9.52583464,9.392925395,9.260098652,9.123703386,9.001453135,8.880520505,8.759911703,8.638559687,8.515245731,8.388520971,8.256720017,8.117898222,8.014058865,7.914292846,7.816044101,7.716487256,7.617539527,7.517817467,7.41551397,7.310162249,7.201424016,7.090958465,6.97667902,6.857923893,6.734428112,6.605866686,6.472007683,6.332657932,6.188887244,6.039403551,5.884222212,5.723183313,5.556397556,5.384073482,5.206553608,5.024199583,4.837449257,4.646870726,4.453984359,4.259497668,4.063536166,3.866790118,3.670114475,3.474397429,3.280529141,3.089375621,2.90178373,2.718524712,2.540335862,2.367849247,2.201618866,2.042110416,1.889698797,1.74466038,1.607195915,1.477463033,29.26208236,28.00715205,26.89429068,25.88757387,24.96565453,24.11609367,23.32256503,22.56968104,21.8952013,21.26201439,20.66414458,20.09567494,19.55107888,19.02562147,18.51139184,18.00527195,17.59070725,17.20157686,16.83265211,16.47611824,16.13081528,15.79612664,15.46773532,15.14287955,14.82044961,14.50201984,14.18625335,13.87013798,13.55267517,13.23364304,12.91091056,12.58550268,12.25801447,11.92765201,11.59323442,11.25424295,10.91069882,10.56274924,10.21075228,9.855075867,9.496187002,9.134764815,8.7731051,8.411971749,8.051306398,7.691920377,7.334818649,6.981137384,6.632023762,6.288602118,5.951988138,5.623200778,5.303196956,4.992847611,4.692887951,4.403953566,4.126557318,3.861071141,3.607555756,3.365649054
0.0397,0.467,14,6600,2300,39,812.9510739,163.9880222,157.0950777,152.0115713,147.6717308,143.6493173,139.8595862,136.2285515,132.6752407,129.4424004,126.3387161,123.3413463,120.4213902,117.562428,114.7379058,111.9261966,109.099183,106.750575,104.4761186,102.2966964,100.2190932,98.17191572,96.14657499,94.18530591,92.23227916,90.28213959,88.33088412,86.40151327,84.46127664,82.5031621,80.52420181,78.52265522,76.49516282,74.45576077,72.38704744,70.28632694,68.15267492,65.98662919,63.78969044,61.56462928,59.31435782,57.04779595,54.76631313,52.48071934,50.19791432,47.91765554,45.64701576,43.39387276,41.16609618,38.9715218,36.81778842,34.71226687,32.66151229,30.67114897,28.74721679,26.89933539,25.13849333,23.45775106,21.8254667,20.25992164,18.76289921,20.94388407,20.2196836,19.7511812,19.35780487,18.99724311,18.65646167,18.3230075,17.98507328,17.67700615,17.37315761,17.07204374,16.76987671,16.46531526,16.15538323,15.83774689,15.50889338,15.24211073,14.97990495,14.72769855,14.48789979,14.24710387,14.0043701,13.76824635,13.52864893,13.28480001,13.036166,12.78775841,12.53344735,12.27240414,12.0040677,11.72820458,11.44448084,11.15573367,10.85897465,10.5536677,10.2397894,9.917595423,9.587445586,9.249956506,8.905741574,8.556525075,8.202727017,7.846216737,7.488277032,7.12908764,6.770043185,6.412595047,6.058247229,5.708512347,5.364822979,5.028567292,4.701088614,4.383698145,4.07739045,3.783690527,3.504438376,3.238275207,2.988977118,2.753881471,2.533565345,57.39635221,52.88652487,49.65375625,47.23779293,45.14491805,43.24910838,41.50131791,39.85819146,38.37594436,36.99341703,35.69025838,34.459219,33.28700907,32.16401701,31.08054845,30.02950721,29.13233295,28.28346712,27.48120585,26.72859929,26.0147303,25.32352527,24.66109667,24.02242173,23.39762137,22.78520909,22.18829264,21.60543827,21.02767206,20.45337112,19.88488245,19.31975214,18.76101466,18.20337125,17.64758901,17.09189886,16.53606633,15.98006951,15.42421742,14.86870226,14.31488153,13.76331257,13.21559848,12.67267051,12.13407426,11.60082918,11.07416373,10.55543264,10.04592569,9.546836511,9.059308883,8.583951645,8.121055351,7.672128969,7.239581443,6.825326354,6.427905261,6.01548307,5.598369764,5.187146596
0.0386,0.452,17,5700,2900,22,818.0515261,109.1691061,105.979876,103.0420442,100.3573038,97.87285315,95.55202823,93.35531932,91.23102729,89.34038854,87.54637038,85.83134967,84.17747639,82.56666717,80.97821608,79.40173673,77.82863271,76.61992456,75.43943701,74.2775024,73.15330495,72.03850061,70.92461973,69.80709736,68.68179493,67.56029533,66.42287142,65.26442416,64.08155571,62.87097164,61.62964705,60.3551802,59.04856678,57.70733075,56.32744468,54.9070894,53.44455969,51.94009078,50.39535289,48.8109122,47.18911317,45.53309899,43.84677707,42.14196065,40.42378545,38.69197443,36.95268471,35.21255604,33.47851471,31.75757441,30.0566106,28.38253715,26.74183071,25.1406462,23.58441939,22.07809533,20.62593355,19.23154486,17.8976168,16.62618571,15.4184778,9.695135,9.535487893,9.384110605,9.240319456,9.101310687,8.965852866,8.831580807,8.695051248,8.573073151,8.453566069,8.335630541,8.21820029,8.100057313,7.979668225,7.856784979,7.731208829,7.640829412,7.550812772,7.460240757,7.37195867,7.282648202,7.191377516,7.097762795,7.001452195,6.904159604,6.803543475,6.699050927,6.590358367,6.477155979,6.359169813,6.23617771,6.108416807,5.975673331,5.837468713,5.69362044,5.544006898,5.388718286,5.227982735,5.061933699,4.890901321,4.715309032,4.535671114,4.353371461,4.169068011,3.982832254,3.795435715,3.607701359,3.420480389,3.23462769,3.050984639,2.870372952,2.693562608,2.521279192,2.354154881,2.192772569,2.037613475,1.889058621,1.747410156,1.612878964,1.48560046,33.11155977,31.46900522,30.03514579,28.75924227,27.61264201,26.57208135,25.61775525,24.72837937,23.94088387,23.21228884,22.53361945,21.8967677,21.29417643,20.71913862,20.16388967,19.62862801,19.2005567,18.79771682,18.40984123,18.03902989,17.6824695,17.33404069,16.99157616,16.65367824,16.32205671,15.99471561,15.66796938,15.34062155,15.01174965,14.6805064,14.34620746,14.00876266,13.66802531,13.32304605,12.9727611,12.61662175,12.25451908,11.88666744,11.51302093,11.13390981,10.74982455,10.361407,9.97102151,9.579533354,9.186609792,8.793341884,8.400920769,8.01060136,7.623663093,7.241363205,6.864998491,6.495785489,6.134893892,5.783365035,5.442153921,5.112101059,4.793951389,4.488252227,4.195444873,3.915811273
0.0357,0.45,12,6070,3100,44,806.8709837,173.5222536,167.479185,161.8533014,156.6396649,151.7528446,147.1367161,142.7348365,138.4699336,134.5952844,130.8996854,127.3565682,123.9406666,120.6910718,117.6473713,114.6437663,111.7012302,109.2557796,106.8717048,104.6000258,102.3715851,100.178913,98.05002876,95.94942274,93.86357397,91.78852328,89.72563979,87.68082319,85.63153745,83.5724698,81.49988433,79.41035699,77.3126791,75.19458672,73.05118966,70.88144665,68.68489744,66.46235814,64.21629732,61.95178642,59.66978342,57.37049712,55.05836614,52.73953503,50.42015194,48.11291293,45.82639958,43.56043634,41.3224849,39.12005401,36.96149967,34.85276292,32.79919118,30.80716034,28.88281144,27.03016338,25.2535736,23.53041944,21.86556388,20.27491829,18.76848462,14.58099783,14.30970371,14.04608143,13.78898558,13.53479757,13.28188174,13.02793509,12.76769422,12.52797086,12.29024204,12.05395209,11.8179868,11.59012195,11.37759724,11.16070783,10.94390716,10.77001501,10.59589141,10.42878116,10.26058167,10.09068766,9.923074844,9.753855303,9.581691826,9.406058894,9.227499308,9.047195114,8.86254987,8.673044692,8.478386809,8.278327854,8.074087503,7.864499274,7.649004387,7.427560089,7.200313913,6.967424546,6.729295848,6.486660874,6.239910796,5.989183766,5.735152776,5.478690736,5.220695395,4.962844126,4.706320405,4.451285931,4.198788012,3.949872743,3.705650029,3.467205392,3.235382956,3.010923648,2.794429612,2.586575767,2.387744812,2.202457039,2.030459155,1.869598628,1.718344219,55.96150425,52.43309145,49.57233023,47.0082028,44.68347952,42.55921959,40.59985362,38.77740046,37.14073317,35.62617704,34.21582853,32.89584451,31.66724024,30.54197708,29.49071866,28.48300917,27.63857396,26.83236107,26.07152147,25.34858927,24.65158117,23.98394076,23.34207322,22.71825553,22.10984441,21.51617813,20.9380671,20.37210507,19.81441356,19.26354666,18.71835262,18.181358,17.6481085,17.11643087,16.58820289,16.06282655,15.5362325,15.01248898,14.49085532,13.97139363,13.4538533,12.93836003,12.42569077,11.9166534,11.41333959,10.91702227,10.42721494,9.944975573,9.471379393,9.00767442,8.554016464,8.110901217,7.679623122,7.261515965,6.856999349,6.46682822,6.064835263,5.6554237,5.247233986,4.855351856
0.0365,0.474,20,6760,2500,33,819.8618741,181.2284342,173.0060538,166.9897281,162.0371866,157.5582606,153.3655302,149.3763128,145.4979902,141.9755471,138.5998336,135.3406303,132.1779127,129.0796374,126.0264176,122.9873975,119.9367381,117.394814,114.9209836,112.5159623,110.1953061,107.9659241,105.7811567,103.6160523,101.5032474,99.40309779,97.30005005,95.19039481,93.07749369,90.9677512,88.83730018,86.68069663,84.49546795,82.28091423,80.03223766,77.76386184,75.45965163,73.1181434,70.74074279,68.32956254,65.8875559,63.41884194,60.92955677,58.43173348,55.93711113,53.44421841,50.95888454,48.48871218,46.0423781,43.62839365,41.25528025,38.93143471,36.66380019,34.45899594,32.32380603,30.26621225,28.29931261,26.42134307,24.61128195,22.8711278,21.21218445,27.41274652,26.31620221,25.59576965,25.0270938,24.5278792,24.06216799,23.61356642,23.1662233,22.7598712,22.3618856,21.96781085,21.57571274,21.18116378,20.78214478,20.37454398,19.95420597,19.61119955,19.2718099,18.93742707,18.61324387,18.30146419,17.99212508,17.68045177,17.37436015,17.06535612,16.75070884,16.42965866,16.10325489,15.77375426,15.43577266,15.08848814,14.73159306,14.36489572,13.98778964,13.60366546,13.20905209,12.80386586,12.38843854,11.96333605,11.52931537,11.08732798,10.63873247,10.18605138,9.731761483,9.275885663,8.819753138,8.364961112,7.913403641,7.46694813,7.027453751,6.596695503,6.176484592,5.768422009,5.373850112,4.993919468,4.631708094,4.286336143,3.959535428,3.65107333,3.360108627,64.93509116,59.62899571,55.66783077,52.78339782,50.37517978,48.23218218,46.27095548,44.44062768,42.79786654,41.26502642,39.82587751,38.4636532,37.17052603,35.93237416,34.73877605,33.57930137,32.59095808,31.64847077,30.75261431,29.90019845,29.09412281,28.32905912,27.58927897,26.87628724,26.18911427,25.51426595,24.84853717,24.19627831,23.55640042,22.9252728,22.29886032,21.67576036,21.05543454,20.43662158,19.82102769,19.20735216,18.59323531,17.97834197,17.36292923,16.74725318,16.13176792,15.51749309,14.90659935,14.30109421,13.70028885,13.10504521,12.51645044,11.93595142,11.364923,10.8046946,10.25673487,9.721207294,9.198916282,8.691423268,8.200818889,7.729580448,7.277364965,6.816908901,6.349009357,5.888488319
0.0503,0.455,13,5720,2400,29,809.2681781,111.0257172,108.4357567,105.989106,103.7096628,101.5545282,99.49784426,97.50565024,95.53434471,93.76382203,92.05316266,90.38798586,88.7541343,87.13666324,85.51857654,83.88072477,82.20333299,80.86529349,79.54967608,78.25771431,76.99665265,75.77252613,74.55103555,73.32234261,72.08209296,70.84891009,69.59492211,68.31704496,67.01138839,65.6748154,64.3080359,62.91409459,61.48139247,60.00814411,58.49462128,56.93833283,55.33916197,53.69784175,52.01585262,50.29613671,48.54324344,46.76013686,44.95187345,43.13308339,41.29887719,39.45566538,37.61035078,35.77001015,33.94222969,32.13434326,30.35366869,28.60715032,26.90141178,25.24248544,23.63564925,22.08577482,20.59691401,19.17206127,17.8135662,16.52290574,15.30064641,10.6269981,10.48494643,10.34843363,10.21750068,10.08898467,9.961199784,9.831985786,9.697443996,9.577045227,9.45709289,9.336616756,9.214557761,9.089703874,8.960572146,8.825397445,8.682226968,8.57230157,8.462013855,8.352060332,8.24373932,8.138365354,8.031440524,7.921749466,7.808861904,7.695589981,7.578244542,7.456468744,7.329836714,7.198022602,7.061212486,6.919981514,6.772781671,6.619400564,6.459880823,6.293988066,6.121742833,5.943270407,5.758794538,5.568720562,5.373688945,5.17411782,4.97062972,4.764996949,4.556751787,4.346737585,4.135839161,3.925024248,3.715250863,3.507470628,3.302628212,3.101618284,2.905289945,2.714411744,2.529667908,2.351663242,2.180909633,2.017780035,1.862564979,1.715463543,1.5766326,33.78989494,32.44803768,31.24782392,30.15267072,29.14377278,28.20663592,27.32399056,26.48236762,25.72699934,25.01463681,24.33858562,23.69272472,23.0712626,22.46830868,21.87765275,21.29317119,20.80990564,20.34423303,19.89540823,19.46521988,19.05563599,18.66042486,18.27189069,17.88766399,17.51087739,17.13895891,16.76720268,16.39457101,16.02007065,15.64357331,15.26587559,14.88537597,14.50011628,14.11002468,13.71440517,13.31314176,12.90625462,12.49393199,12.07667771,11.65521732,11.23032135,10.80289848,10.37575946,9.947529656,9.519392453,9.092624972,8.668538745,8.248567344,7.834081993,7.426460741,7.027008403,6.636975394,6.257502141,5.889573636,5.534122806,5.191920249,4.863538959,4.549412107,4.249808451,3.964305116
0.0647,0.432,18,5440,2500,35,806.5332817,206.8750388,202.6346782,198.5117563,194.5690648,190.7566519,187.0406115,183.3731223,179.6793883,176.3007391,172.9892129,169.7262349,166.493312,163.2669342,160.0205125,156.7439052,153.4675913,150.8743226,148.3072544,145.8347324,143.3718327,140.9089537,138.474881,136.0434356,133.5924868,131.1143509,128.6119022,126.0950012,123.5331823,120.9218729,118.2564824,115.5322984,112.7555803,109.9242705,107.0254503,104.0582959,101.026588,97.92806352,94.76501619,91.54553348,88.27658843,84.95932682,81.60122018,78.21176196,74.80780971,71.41213837,68.02064487,64.64596199,61.30100076,57.99880845,54.75224737,51.57413534,48.47574217,45.46789001,42.55887872,39.75687357,37.06777152,34.49650195,32.04797763,29.72475236,27.51477739,10.18983847,10.09868281,10.01121349,9.923307399,9.832766871,9.738458657,9.638430151,9.529232892,9.429761173,9.32734882,9.221474257,9.111365677,8.995932699,8.874031391,8.74581668,8.614587072,8.520122102,8.423530163,8.330376221,8.234542073,8.135494807,8.035520789,7.932925373,7.826138064,7.714727158,7.598994308,7.479928121,7.355338367,7.224899548,7.08836317,6.945456928,6.796717728,6.642059613,6.48063356,6.312369739,6.13759487,5.956161031,5.768326645,5.574673409,5.375825557,5.171927089,4.963528668,4.751396444,4.5367591,4.321255575,4.104760006,3.888257625,3.672751377,3.459249476,3.248746066,3.042219009,2.840561551,2.644598196,2.455009006,2.272413694,2.097487663,1.93068135,1.772143281,1.622069789,1.48268263,59.95541867,57.86011535,55.92838785,54.12037415,52.41187632,50.78863851,49.23294674,47.7212623,46.33961069,45.01745763,43.74823548,42.52085851,41.33129481,40.16963098,39.03124764,37.92357157,37.01924546,36.15495929,35.32917155,34.53477962,33.75763366,32.99829559,32.25931146,31.53135643,30.80987976,30.09460678,29.38791,28.68566009,27.98303861,27.27882723,26.57181515,25.86277033,25.15218169,24.43741063,23.71763284,22.99065159,22.25852735,21.52056072,20.77810047,20.03243981,19.2840243,18.53340959,17.78205717,17.03304292,16.29061197,15.55340904,14.8235656,14.10324958,13.39466016,12.69996348,12.02131961,11.36060709,10.71964504,10.09974465,9.502169953,8.926786642,8.374237417,7.84598752,7.342633088,6.844177165
